ActivityID,LeadID,OpportunityID,AccountID,UserID,ActivityType,ActivityDate,Status
ACT006177,LEAD060598,OPP24750,ACC00267,USR0115,Call,2024-09-22,Completed
ACT006178,LEAD054171,OPP22137,ACC01481,USR0072,Demo,2024-08-20,Completed
ACT006179,LEAD046394,,ACC00866,USR0191,Follow-up,2022-06-26,Scheduled
ACT006180,LEAD047369,,ACC01850,USR0103,Meeting,2023-02-20,Cancelled
ACT006181,LEAD046463,,ACC00120,USR0113,Demo,2022-08-28,Scheduled
ACT006182,LEAD007538,OPP03041,ACC03102,USR0191,Meeting,2022-10-26,Scheduled
ACT006183,LEAD027422,OPP11206,ACC02755,USR0039,Follow-up,2023-02-02,Scheduled
ACT006184,LEAD045153,,ACC01373,USR0072,Call,2025-04-03,Scheduled
ACT006185,LEAD048168,,ACC01821,USR0113,Email,2023-08-26,Completed
ACT006186,LEAD011257,,ACC03850,USR0134,Demo,2023-01-15,Completed
ACT006187,LEAD021320,OPP08688,ACC04223,USR0068,Follow-up,2025-03-28,Completed
ACT006188,LEAD000156,,ACC01854,USR0113,Demo,2022-10-06,Completed
ACT006189,LEAD039936,,ACC00177,USR0072,Email,2022-09-24,Completed
ACT006190,LEAD009623,,ACC01109,USR0072,Demo,2022-07-17,Completed
ACT006191,LEAD006962,OPP02811,ACC02850,USR0068,Call,2023-12-10,Completed
ACT006192,LEAD005822,OPP02380,ACC03073,USR0191,Follow-up,2024-12-10,Scheduled
ACT006193,LEAD048911,OPP20008,ACC03563,USR0113,Email,2024-01-08,Scheduled
ACT006194,LEAD013723,,ACC02806,USR0072,Call,2023-01-11,Cancelled
ACT006195,LEAD031017,OPP12710,ACC02080,USR0024,Follow-up,2024-05-13,Completed
ACT006196,LEAD023739,,ACC04598,USR0039,Email,2023-12-14,Cancelled
ACT006197,LEAD000948,,ACC00245,USR0103,Call,2024-10-10,Cancelled
ACT006198,LEAD008186,,ACC00020,USR0103,Email,2023-12-04,Scheduled
ACT006199,LEAD004496,OPP01849,ACC02318,USR0113,Meeting,2023-08-18,Completed
ACT006200,LEAD043486,,ACC02625,USR0039,Demo,2023-05-12,Completed
ACT006201,LEAD050910,OPP20827,ACC02733,USR0039,Call,2023-03-21,Scheduled
ACT006202,LEAD002754,,ACC04498,USR0191,Email,2023-07-11,Scheduled
ACT006203,LEAD009310,OPP03766,ACC00118,USR0072,Call,2025-04-19,Completed
ACT006204,LEAD044816,OPP18318,ACC02074,USR0024,Email,2025-07-19,Scheduled
ACT006205,LEAD023117,,ACC00155,USR0103,Demo,2024-01-16,Completed
ACT006206,LEAD019791,,ACC03969,USR0191,Demo,2024-12-11,Completed
ACT006207,LEAD007126,OPP02877,ACC01364,USR0068,Email,2024-01-04,Cancelled
ACT006208,LEAD046313,OPP18944,ACC00206,USR0113,Meeting,2022-06-20,Cancelled
ACT006209,LEAD054817,OPP22413,ACC04028,USR0115,Email,2024-08-21,Cancelled
ACT006210,LEAD059267,OPP24230,ACC04585,USR0068,Call,2024-07-08,Completed
ACT006211,LEAD060976,OPP24905,ACC04238,USR0068,Call,2023-04-20,Scheduled
ACT006212,LEAD014763,,ACC00847,USR0024,Follow-up,2024-08-16,Completed
ACT006213,LEAD059868,,ACC02828,USR0068,Email,2024-07-05,Cancelled
ACT006214,LEAD027924,,ACC03972,USR0103,Meeting,2024-09-20,Scheduled
ACT006215,LEAD044711,OPP18279,ACC04514,USR0134,Email,2025-05-29,Completed
ACT006216,LEAD049147,,ACC04425,USR0113,Email,2024-03-04,Completed
ACT006217,LEAD018611,OPP07589,ACC02745,USR0134,Call,2023-08-18,Cancelled
ACT006218,LEAD032892,OPP13436,ACC04800,USR0039,Demo,2025-05-06,Cancelled
ACT006219,LEAD049858,,ACC01568,USR0191,Email,2024-05-08,Cancelled
ACT006220,LEAD009366,OPP03790,ACC04847,USR0068,Follow-up,2024-08-12,Cancelled
ACT006221,LEAD019886,,ACC04682,USR0191,Call,2024-11-20,Cancelled
ACT006222,LEAD001003,,ACC02544,USR0103,Demo,2024-10-14,Cancelled
ACT006223,LEAD054586,,ACC01664,USR0103,Demo,2024-08-10,Scheduled
ACT006224,LEAD057159,OPP23354,ACC04846,USR0113,Follow-up,2023-01-24,Scheduled
ACT006225,LEAD053638,OPP21928,ACC01657,USR0103,Email,2022-02-09,Cancelled
ACT006226,LEAD055479,,ACC01604,USR0103,Follow-up,2025-04-11,Scheduled
ACT006227,LEAD060815,,ACC00967,USR0113,Demo,2024-08-08,Scheduled
ACT006228,LEAD014381,,ACC03415,USR0134,Email,2023-12-23,Scheduled
ACT006229,LEAD007718,,ACC01206,USR0039,Meeting,2022-09-28,Completed
ACT006230,LEAD061041,,ACC02657,USR0072,Meeting,2023-03-23,Cancelled
ACT006231,LEAD048537,OPP19851,ACC03036,USR0134,Email,2023-07-27,Scheduled
ACT006232,LEAD022319,,ACC04629,USR0103,Email,2023-06-07,Scheduled
ACT006233,LEAD049620,OPP20283,ACC00289,USR0039,Call,2024-05-02,Scheduled
ACT006234,LEAD059330,,ACC00538,USR0134,Meeting,2024-07-17,Completed
ACT006235,LEAD048541,OPP19854,ACC02837,USR0024,Demo,2023-07-31,Scheduled
ACT006236,LEAD046668,OPP19099,ACC03698,USR0113,Follow-up,2023-08-20,Completed
ACT006237,LEAD036281,,ACC03584,USR0068,Email,2024-01-05,Cancelled
ACT006238,LEAD057208,,ACC03847,USR0068,Email,2023-01-05,Scheduled
ACT006239,LEAD015414,,ACC04677,USR0134,Demo,2022-09-29,Scheduled
ACT006240,LEAD012675,,ACC01296,USR0072,Demo,2023-11-24,Scheduled
ACT006241,LEAD006183,,ACC04377,USR0103,Demo,2022-09-02,Scheduled
ACT006242,LEAD016505,,ACC03466,USR0134,Meeting,2023-12-09,Cancelled
ACT006243,LEAD008977,OPP03640,ACC01313,USR0115,Email,2025-01-08,Cancelled
ACT006244,LEAD043232,,ACC03903,USR0039,Email,2023-10-09,Completed
ACT006245,LEAD014409,,ACC04309,USR0115,Email,2023-10-23,Cancelled
ACT006246,LEAD021325,OPP08690,ACC00863,USR0115,Follow-up,2025-03-12,Scheduled
ACT006247,LEAD023010,,ACC02609,USR0072,Demo,2024-02-02,Cancelled
ACT006248,LEAD044079,,ACC02153,USR0072,Demo,2022-08-09,Scheduled
ACT006249,LEAD052370,,ACC01632,USR0072,Meeting,2023-06-30,Completed
ACT006250,LEAD015911,,ACC01712,USR0024,Email,2022-09-19,Scheduled
ACT006251,LEAD061168,,ACC03841,USR0072,Follow-up,2023-03-05,Cancelled
ACT006252,LEAD033626,,ACC02400,USR0191,Meeting,2023-09-25,Cancelled
ACT006253,LEAD026718,OPP10913,ACC02886,USR0039,Call,2023-07-28,Completed
ACT006254,LEAD009859,,ACC03815,USR0024,Meeting,2024-12-01,Cancelled
ACT006255,LEAD011876,,ACC03097,USR0039,Email,2024-06-05,Cancelled
ACT006256,LEAD046003,,ACC03756,USR0115,Follow-up,2023-11-28,Scheduled
ACT006257,LEAD058806,,ACC02240,USR0068,Demo,2025-01-20,Completed
ACT006258,LEAD027803,OPP11367,ACC01991,USR0072,Email,2023-01-01,Scheduled
ACT006259,LEAD057480,,ACC04445,USR0134,Email,2022-04-28,Scheduled
ACT006260,LEAD038154,,ACC02802,USR0068,Follow-up,2024-11-17,Completed
ACT006261,LEAD051959,,ACC04010,USR0113,Demo,2023-10-28,Cancelled
ACT006262,LEAD046621,,ACC01535,USR0068,Email,2025-05-31,Completed
ACT006263,LEAD021868,,ACC00605,USR0134,Meeting,2024-01-06,Scheduled
ACT006264,LEAD055775,,ACC03878,USR0113,Email,2025-04-12,Scheduled
ACT006265,LEAD002264,OPP00946,ACC03807,USR0103,Follow-up,2023-06-04,Cancelled
ACT006266,LEAD022628,,ACC01086,USR0024,Call,2024-03-15,Cancelled
ACT006267,LEAD053828,,ACC03037,USR0134,Call,2024-07-08,Completed
ACT006268,LEAD051366,,ACC00307,USR0024,Call,2024-04-18,Completed
ACT006269,LEAD043940,OPP17941,ACC00370,USR0134,Call,2022-07-01,Scheduled
ACT006270,LEAD059759,,ACC02725,USR0068,Meeting,2024-07-18,Completed
ACT006271,LEAD022801,OPP09287,ACC02333,USR0072,Email,2023-12-31,Completed
ACT006272,LEAD005481,OPP02257,ACC03867,USR0103,Call,2024-11-23,Scheduled
ACT006273,LEAD025809,OPP10537,ACC02483,USR0113,Meeting,2025-01-31,Cancelled
ACT006274,LEAD019289,,ACC03843,USR0039,Demo,2024-09-25,Scheduled
ACT006275,LEAD052933,,ACC00090,USR0024,Email,2023-08-30,Scheduled
ACT006276,LEAD043819,OPP17895,ACC02179,USR0072,Call,2025-06-17,Cancelled
ACT006277,LEAD058143,OPP23755,ACC00075,USR0113,Email,2023-07-04,Completed
ACT006278,LEAD057193,,ACC04175,USR0191,Call,2023-03-17,Cancelled
ACT006279,LEAD049192,OPP20109,ACC04658,USR0113,Follow-up,2024-03-23,Scheduled
ACT006280,LEAD028209,,ACC00366,USR0024,Follow-up,2024-08-14,Cancelled
ACT006281,LEAD023546,,ACC04208,USR0134,Demo,2024-01-19,Cancelled
ACT006282,LEAD058608,,ACC01243,USR0068,Email,2025-02-06,Completed
ACT006283,LEAD009579,,ACC02202,USR0115,Email,2024-08-14,Scheduled
ACT006284,LEAD036053,,ACC04022,USR0068,Call,2023-05-24,Completed
ACT006285,LEAD052720,,ACC03946,USR0191,Demo,2023-10-10,Scheduled
ACT006286,LEAD026118,OPP10665,ACC03748,USR0072,Demo,2025-06-24,Completed
ACT006287,LEAD001817,,ACC00481,USR0072,Call,2025-01-16,Cancelled
ACT006288,LEAD058947,OPP24101,ACC03453,USR0113,Meeting,2025-03-30,Scheduled
ACT006289,LEAD051599,,ACC02483,USR0024,Follow-up,2023-09-17,Completed
ACT006290,LEAD021786,,ACC02925,USR0024,Call,2024-01-13,Scheduled
ACT006291,LEAD019713,OPP08026,ACC01421,USR0134,Follow-up,2024-11-11,Scheduled
ACT006292,LEAD009335,OPP03779,ACC04331,USR0072,Meeting,2025-03-08,Completed
ACT006293,LEAD042134,,ACC03725,USR0039,Meeting,2022-07-04,Completed
ACT006294,LEAD037614,OPP15345,ACC01166,USR0113,Email,2024-10-10,Cancelled
ACT006295,LEAD047035,OPP19254,ACC02690,USR0039,Demo,2022-12-11,Completed
ACT006296,LEAD016939,,ACC04029,USR0024,Email,2022-12-24,Cancelled
ACT006297,LEAD024094,OPP09814,ACC03793,USR0024,Meeting,2022-06-16,Cancelled
ACT006298,LEAD047966,,ACC01067,USR0039,Call,2023-08-12,Scheduled
ACT006299,LEAD001635,OPP00671,ACC03724,USR0068,Demo,2023-07-08,Completed
ACT006300,LEAD025005,,ACC03982,USR0134,Follow-up,2024-06-17,Scheduled
ACT006301,LEAD032541,OPP13295,ACC01320,USR0072,Meeting,2023-08-06,Scheduled
ACT006302,LEAD054821,OPP22415,ACC00398,USR0134,Follow-up,2024-04-15,Scheduled
ACT006303,LEAD013602,OPP05527,ACC02279,USR0068,Call,2022-11-29,Scheduled
ACT006304,LEAD031865,,ACC01984,USR0024,Email,2022-10-28,Completed
ACT006305,LEAD032310,,ACC02569,USR0068,Email,2022-11-14,Cancelled
ACT006306,LEAD025947,,ACC00277,USR0134,Meeting,2025-01-27,Scheduled
ACT006307,LEAD013984,OPP05689,ACC03905,USR0115,Meeting,2022-11-21,Completed
ACT006308,LEAD036517,,ACC02889,USR0115,Demo,2022-06-07,Cancelled
ACT006309,LEAD008930,OPP03616,ACC04145,USR0115,Meeting,2025-02-02,Cancelled
ACT006310,LEAD036109,,ACC02743,USR0134,Email,2023-06-08,Cancelled
ACT006311,LEAD029015,OPP11885,ACC04182,USR0113,Follow-up,2024-06-29,Completed
ACT006312,LEAD011888,,ACC03250,USR0113,Demo,2024-05-02,Completed
ACT006313,LEAD055672,,ACC00078,USR0072,Demo,2025-04-21,Scheduled
ACT006314,LEAD049538,OPP20249,ACC04480,USR0024,Call,2024-05-05,Cancelled
ACT006315,LEAD028175,,ACC02568,USR0039,Meeting,2024-06-03,Cancelled
ACT006316,LEAD002710,,ACC00812,USR0072,Meeting,2023-07-02,Scheduled
ACT006317,LEAD005521,OPP02265,ACC01710,USR0113,Follow-up,2025-02-10,Scheduled
ACT006318,LEAD059225,OPP24211,ACC03270,USR0115,Meeting,2024-07-20,Completed
ACT006319,LEAD043050,,ACC04367,USR0068,Meeting,2023-12-31,Cancelled
ACT006320,LEAD013704,,ACC03095,USR0191,Demo,2022-12-23,Scheduled
ACT006321,LEAD000021,OPP00009,ACC01019,USR0024,Call,2022-09-05,Scheduled
ACT006322,LEAD041795,,ACC02125,USR0039,Call,2022-09-01,Cancelled
ACT006323,LEAD055118,,ACC01358,USR0113,Meeting,2024-04-08,Cancelled
ACT006324,LEAD013785,,ACC00627,USR0103,Call,2022-10-07,Completed
ACT006325,LEAD026283,,ACC01326,USR0072,Email,2025-04-02,Completed
ACT006326,LEAD028788,OPP11790,ACC00891,USR0113,Call,2024-06-12,Completed
ACT006327,LEAD018589,,ACC02847,USR0068,Call,2023-08-29,Completed
ACT006328,LEAD038338,OPP15647,ACC04212,USR0115,Email,2023-04-25,Completed
ACT006329,LEAD012880,,ACC00386,USR0113,Call,2023-12-03,Completed
ACT006330,LEAD047449,,ACC00003,USR0103,Call,2025-04-27,Cancelled
ACT006331,LEAD057492,,ACC01212,USR0115,Meeting,2022-04-21,Cancelled
ACT006332,LEAD021847,,ACC01024,USR0113,Email,2023-11-24,Cancelled
ACT006333,LEAD051735,OPP21197,ACC00168,USR0113,Demo,2023-10-21,Cancelled
ACT006334,LEAD061391,,ACC04231,USR0103,Meeting,2023-04-24,Cancelled
ACT006335,LEAD015671,,ACC00898,USR0072,Follow-up,2022-09-27,Completed
ACT006336,LEAD012406,,ACC04957,USR0072,Email,2023-10-21,Completed
ACT006337,LEAD040154,,ACC01166,USR0113,Call,2023-03-20,Completed
ACT006338,LEAD051539,,ACC02518,USR0068,Call,2023-09-21,Completed
ACT006339,LEAD060141,,ACC04208,USR0072,Email,2022-09-06,Completed
ACT006340,LEAD051062,OPP20899,ACC03510,USR0068,Call,2023-01-15,Scheduled
ACT006341,LEAD030713,OPP12578,ACC03240,USR0072,Follow-up,2025-04-13,Completed
ACT006342,LEAD009329,,ACC01360,USR0134,Email,2025-04-17,Cancelled
ACT006343,LEAD051022,OPP20879,ACC04828,USR0113,Follow-up,2023-03-03,Cancelled
ACT006344,LEAD045095,OPP18424,ACC00788,USR0072,Demo,2025-07-11,Scheduled
ACT006345,LEAD026273,OPP10735,ACC04148,USR0134,Follow-up,2025-05-09,Completed
ACT006346,LEAD015864,OPP06468,ACC01080,USR0113,Email,2022-10-27,Cancelled
ACT006347,LEAD012528,,ACC01706,USR0024,Call,2023-09-26,Completed
ACT006348,LEAD017226,,ACC02789,USR0068,Meeting,2023-02-18,Completed
ACT006349,LEAD048194,OPP19719,ACC04747,USR0024,Follow-up,2023-08-14,Cancelled
ACT006350,LEAD008222,,ACC02293,USR0039,Call,2022-07-05,Cancelled
ACT006351,LEAD025401,,ACC04384,USR0039,Call,2025-01-01,Completed
ACT006352,LEAD055607,OPP22720,ACC04021,USR0024,Meeting,2025-04-18,Completed
ACT006353,LEAD001262,,ACC02705,USR0068,Demo,2024-11-24,Cancelled
ACT006354,LEAD030488,,ACC02760,USR0039,Follow-up,2025-04-18,Scheduled
ACT006355,LEAD024374,,ACC00131,USR0068,Demo,2022-06-11,Cancelled
ACT006356,LEAD034100,,ACC01967,USR0113,Meeting,2023-11-03,Completed
ACT006357,LEAD050723,,ACC04544,USR0024,Meeting,2022-12-06,Scheduled
ACT006358,LEAD044291,OPP18090,ACC02607,USR0103,Email,2022-08-01,Cancelled
ACT006359,LEAD041907,OPP17130,ACC04032,USR0115,Meeting,2022-07-29,Scheduled
ACT006360,LEAD059018,OPP24133,ACC03267,USR0115,Email,2025-02-10,Completed
ACT006361,LEAD049772,,ACC01030,USR0068,Call,2024-04-21,Scheduled
ACT006362,LEAD031493,,ACC00784,USR0113,Call,2024-03-29,Cancelled
ACT006363,LEAD051794,,ACC04853,USR0113,Demo,2023-11-01,Completed
ACT006364,LEAD055092,OPP22520,ACC03058,USR0068,Demo,2024-08-02,Completed
ACT006365,LEAD036005,,ACC03698,USR0113,Call,2023-07-11,Scheduled
ACT006366,LEAD053964,,ACC02395,USR0113,Meeting,2024-07-21,Cancelled
ACT006367,LEAD002469,OPP01031,ACC01608,USR0072,Follow-up,2023-07-09,Cancelled
ACT006368,LEAD025742,,ACC01563,USR0115,Follow-up,2025-03-08,Scheduled
ACT006369,LEAD060881,,ACC00148,USR0024,Meeting,2023-04-30,Scheduled
ACT006370,LEAD014045,OPP05716,ACC02431,USR0113,Demo,2022-10-22,Scheduled
ACT006371,LEAD017467,,ACC00912,USR0024,Meeting,2023-02-19,Scheduled
ACT006372,LEAD055750,,ACC01138,USR0103,Follow-up,2025-04-27,Cancelled
ACT006373,LEAD041685,,ACC02948,USR0115,Email,2023-07-01,Cancelled
ACT006374,LEAD048966,OPP20030,ACC01711,USR0024,Call,2023-11-21,Cancelled
ACT006375,LEAD049023,,ACC03688,USR0134,Demo,2024-05-12,Scheduled
ACT006376,LEAD045711,,ACC03301,USR0115,Demo,2023-04-16,Scheduled
ACT006377,LEAD003813,OPP01561,ACC01337,USR0191,Demo,2024-10-26,Scheduled
ACT006378,LEAD017222,,ACC04693,USR0113,Demo,2023-02-28,Scheduled
ACT006379,LEAD026428,,ACC04112,USR0134,Email,2023-06-24,Cancelled
ACT006380,LEAD017209,,ACC01414,USR0068,Demo,2023-02-07,Scheduled
ACT006381,LEAD013772,OPP05607,ACC04177,USR0068,Email,2022-09-09,Scheduled
ACT006382,LEAD000457,OPP00185,ACC01860,USR0103,Email,2024-06-28,Scheduled
ACT006383,LEAD010934,,ACC03626,USR0134,Call,2023-02-14,Scheduled
ACT006384,LEAD053386,OPP21846,ACC01181,USR0039,Email,2022-03-28,Completed
ACT006385,LEAD048284,,ACC02821,USR0072,Email,2023-08-02,Completed
ACT006386,LEAD023960,OPP09768,ACC01833,USR0072,Call,2022-06-29,Scheduled
ACT006387,LEAD035208,OPP14400,ACC00018,USR0113,Email,2022-12-20,Scheduled
ACT006388,LEAD020369,,ACC01913,USR0115,Email,2023-06-10,Completed
ACT006389,LEAD047993,,ACC04983,USR0024,Demo,2023-08-11,Completed
ACT006390,LEAD043126,,ACC00211,USR0103,Follow-up,2023-12-12,Scheduled
ACT006391,LEAD039518,,ACC00346,USR0115,Email,2022-11-18,Scheduled
ACT006392,LEAD009493,,ACC01416,USR0068,Demo,2024-09-30,Scheduled
ACT006393,LEAD040154,,ACC01166,USR0113,Email,2023-03-04,Scheduled
ACT006394,LEAD030565,,ACC04218,USR0024,Call,2025-03-27,Scheduled
ACT006395,LEAD060281,,ACC03618,USR0024,Call,2022-10-23,Scheduled
ACT006396,LEAD016503,OPP06721,ACC03743,USR0068,Demo,2024-01-28,Cancelled
ACT006397,LEAD051887,,ACC00409,USR0039,Email,2023-10-07,Completed
ACT006398,LEAD057030,,ACC01506,USR0024,Demo,2022-12-19,Completed
ACT006399,LEAD034257,OPP14022,ACC01696,USR0068,Demo,2023-12-14,Completed
ACT006400,LEAD021201,,ACC00178,USR0113,Email,2025-02-02,Scheduled
ACT006401,LEAD049962,,ACC04636,USR0024,Meeting,2024-04-03,Cancelled
ACT006402,LEAD036253,,ACC03468,USR0191,Demo,2023-12-13,Cancelled
ACT006403,LEAD013828,,ACC02158,USR0113,Follow-up,2022-10-26,Completed
ACT006404,LEAD057327,,ACC02749,USR0024,Meeting,2023-12-22,Scheduled
ACT006405,LEAD011926,,ACC01449,USR0039,Meeting,2024-05-13,Cancelled
ACT006406,LEAD037928,OPP15479,ACC04968,USR0024,Email,2024-12-22,Scheduled
ACT006407,LEAD005734,,ACC00995,USR0191,Demo,2025-04-18,Completed
ACT006408,LEAD003299,OPP01359,ACC00171,USR0191,Demo,2024-03-21,Scheduled
ACT006409,LEAD046916,OPP19209,ACC04789,USR0068,Email,2023-08-15,Completed
ACT006410,LEAD021411,OPP08726,ACC04219,USR0113,Email,2025-03-11,Scheduled
ACT006411,LEAD043262,OPP17675,ACC03887,USR0115,Demo,2023-11-10,Scheduled
ACT006412,LEAD034384,,ACC01035,USR0072,Meeting,2024-01-13,Cancelled
ACT006413,LEAD020539,OPP08359,ACC04925,USR0103,Meeting,2024-12-19,Cancelled
ACT006414,LEAD048667,,ACC01566,USR0134,Email,2023-12-20,Scheduled
ACT006415,LEAD042314,,ACC01958,USR0134,Follow-up,2022-08-07,Completed
ACT006416,LEAD024236,,ACC03913,USR0039,Follow-up,2022-07-09,Cancelled
ACT006417,LEAD050049,OPP20465,ACC03489,USR0039,Email,2024-04-27,Scheduled
ACT006418,LEAD023754,OPP09679,ACC01962,USR0068,Demo,2024-01-11,Completed
ACT006419,LEAD015391,,ACC04038,USR0103,Follow-up,2022-09-27,Completed
ACT006420,LEAD052457,,ACC03430,USR0039,Email,2023-09-27,Cancelled
ACT006421,LEAD049002,,ACC04385,USR0024,Call,2023-12-15,Cancelled
ACT006422,LEAD040884,,ACC04197,USR0024,Demo,2023-02-22,Cancelled
ACT006423,LEAD059254,,ACC03677,USR0039,Meeting,2024-05-25,Completed
ACT006424,LEAD059756,,ACC04951,USR0113,Demo,2024-06-17,Completed
ACT006425,LEAD006364,OPP02591,ACC04936,USR0068,Meeting,2022-08-10,Cancelled
ACT006426,LEAD011998,OPP04868,ACC04996,USR0134,Meeting,2024-05-18,Completed
ACT006427,LEAD053604,,ACC00016,USR0191,Email,2022-04-25,Completed
ACT006428,LEAD046098,OPP18846,ACC01546,USR0115,Call,2023-12-09,Scheduled
ACT006429,LEAD015137,,ACC02570,USR0068,Follow-up,2024-02-22,Scheduled
ACT006430,LEAD059630,,ACC02975,USR0039,Email,2024-06-29,Scheduled
ACT006431,LEAD061301,OPP25037,ACC04589,USR0103,Demo,2023-03-18,Scheduled
ACT006432,LEAD014070,OPP05732,ACC00347,USR0103,Follow-up,2023-03-17,Completed
ACT006433,LEAD040441,OPP16506,ACC00483,USR0113,Email,2023-02-25,Cancelled
ACT006434,LEAD026290,OPP10742,ACC02106,USR0072,Call,2025-04-27,Scheduled
ACT006435,LEAD010151,,ACC00826,USR0068,Call,2022-12-03,Cancelled
ACT006436,LEAD010690,,ACC01083,USR0134,Email,2024-11-26,Cancelled
ACT006437,LEAD038952,OPP15901,ACC02956,USR0191,Follow-up,2023-04-22,Scheduled
ACT006438,LEAD055298,,ACC00674,USR0134,Demo,2025-03-25,Scheduled
ACT006439,LEAD037603,OPP15340,ACC04045,USR0134,Call,2024-12-15,Scheduled
ACT006440,LEAD058330,OPP23842,ACC01967,USR0039,Email,2023-07-20,Completed
ACT006441,LEAD058525,OPP23924,ACC03386,USR0191,Call,2024-05-27,Completed
ACT006442,LEAD034918,,ACC03293,USR0134,Demo,2023-03-12,Completed
ACT006443,LEAD049718,,ACC01569,USR0039,Demo,2024-04-02,Completed
ACT006444,LEAD014155,,ACC02462,USR0115,Demo,2022-11-15,Cancelled
ACT006445,LEAD021483,,ACC04478,USR0024,Follow-up,2025-03-21,Scheduled
ACT006446,LEAD061311,OPP25042,ACC03466,USR0103,Meeting,2023-04-14,Completed
ACT006447,LEAD026537,OPP10834,ACC03280,USR0103,Meeting,2023-10-13,Scheduled
ACT006448,LEAD036728,,ACC04702,USR0068,Email,2025-07-07,Cancelled
ACT006449,LEAD054312,OPP22201,ACC03332,USR0024,Demo,2024-07-25,Scheduled
ACT006450,LEAD034674,OPP14183,ACC00473,USR0024,Follow-up,2023-12-18,Completed
ACT006451,LEAD036264,,ACC02187,USR0072,Call,2024-01-01,Completed
ACT006452,LEAD055741,,ACC04857,USR0191,Meeting,2025-04-18,Cancelled
ACT006453,LEAD039061,OPP15951,ACC04123,USR0024,Meeting,2022-10-21,Completed
ACT006454,LEAD060657,OPP24775,ACC01091,USR0024,Demo,2024-08-07,Cancelled
ACT006455,LEAD021834,OPP08899,ACC00126,USR0024,Demo,2023-12-11,Cancelled
ACT006456,LEAD022617,,ACC04943,USR0024,Demo,2024-03-13,Completed
ACT006457,LEAD005776,,ACC04311,USR0068,Follow-up,2024-12-27,Completed
ACT006458,LEAD013843,,ACC01398,USR0068,Meeting,2023-02-28,Scheduled
ACT006459,LEAD017657,,ACC03884,USR0039,Follow-up,2024-03-02,Completed
ACT006460,LEAD021992,,ACC00290,USR0072,Follow-up,2023-11-18,Completed
ACT006461,LEAD007114,,ACC04949,USR0068,Email,2024-02-07,Scheduled
ACT006462,LEAD022926,,ACC04308,USR0134,Call,2024-02-27,Completed
ACT006463,LEAD003347,OPP01373,ACC01218,USR0115,Call,2024-03-01,Cancelled
ACT006464,LEAD041436,OPP16923,ACC01743,USR0191,Email,2023-08-20,Completed
ACT006465,LEAD057376,,ACC04146,USR0113,Meeting,2024-01-19,Scheduled
ACT006466,LEAD047717,,ACC04612,USR0115,Call,2023-07-14,Scheduled
ACT006467,LEAD045872,,ACC04332,USR0103,Call,2023-11-21,Scheduled
ACT006468,LEAD025219,OPP10284,ACC01661,USR0039,Follow-up,2024-06-27,Completed
ACT006469,LEAD011538,,ACC03425,USR0039,Demo,2024-04-07,Cancelled
ACT006470,LEAD014552,OPP05928,ACC00055,USR0115,Demo,2023-12-27,Cancelled
ACT006471,LEAD032789,OPP13400,ACC01015,USR0103,Follow-up,2023-06-03,Completed
ACT006472,LEAD036011,,ACC03260,USR0115,Email,2023-07-03,Scheduled
ACT006473,LEAD047682,OPP19517,ACC02934,USR0134,Call,2023-08-04,Scheduled
ACT006474,LEAD056440,OPP23038,ACC02863,USR0039,Email,2023-03-14,Completed
ACT006475,LEAD000160,,ACC02236,USR0068,Follow-up,2022-09-10,Completed
ACT006476,LEAD006787,OPP02754,ACC00116,USR0039,Email,2023-12-27,Scheduled
ACT006477,LEAD022382,OPP09134,ACC00408,USR0115,Call,2023-03-22,Completed
ACT006478,LEAD010114,,ACC02860,USR0115,Email,2022-08-19,Completed
ACT006479,LEAD061093,OPP24951,ACC02482,USR0072,Email,2023-05-11,Cancelled
ACT006480,LEAD048813,,ACC01001,USR0134,Meeting,2024-04-01,Scheduled
ACT006481,LEAD058831,OPP24051,ACC03717,USR0134,Demo,2025-03-29,Completed
ACT006482,LEAD030231,,ACC02721,USR0024,Meeting,2025-03-28,Scheduled
ACT006483,LEAD037047,,ACC04162,USR0191,Demo,2025-04-18,Cancelled
ACT006484,LEAD031182,OPP12777,ACC04526,USR0039,Call,2024-04-27,Completed
ACT006485,LEAD023716,,ACC01591,USR0068,Call,2023-12-09,Completed
ACT006486,LEAD061720,,ACC01884,USR0068,Follow-up,2022-03-15,Scheduled
ACT006487,LEAD018888,OPP07689,ACC03792,USR0103,Meeting,2023-07-26,Cancelled
ACT006488,LEAD034050,,ACC03857,USR0024,Follow-up,2023-10-10,Scheduled
ACT006489,LEAD012657,,ACC02562,USR0103,Email,2023-11-14,Scheduled
ACT006490,LEAD022210,,ACC01295,USR0191,Email,2023-02-07,Cancelled
ACT006491,LEAD007903,,ACC01904,USR0115,Follow-up,2022-10-04,Scheduled
ACT006492,LEAD047136,OPP19293,ACC02518,USR0115,Follow-up,2022-12-16,Scheduled
ACT006493,LEAD012390,,ACC03162,USR0134,Demo,2023-11-22,Completed
ACT006494,LEAD022228,OPP09070,ACC03980,USR0115,Email,2023-05-06,Cancelled
ACT006495,LEAD054279,,ACC02837,USR0068,Meeting,2024-08-02,Completed
ACT006496,LEAD050050,OPP20466,ACC00984,USR0191,Meeting,2024-05-20,Scheduled
ACT006497,LEAD019345,,ACC04150,USR0039,Meeting,2024-10-20,Scheduled
ACT006498,LEAD034287,,ACC00758,USR0191,Demo,2023-12-18,Cancelled
