AccountID,AccountName,Industry,Country,City,Employees,AnnualRevenue,AssignedSalesRepID,CreatedDate,Status
ACC02437,Quantum Group 2437,Logistics,Germany,Hamburg,4097,23938771,USR0072,2021-05-27,Active
ACC02438,United Systems 2438,Finance,UK,Birmingham,4271,34086851,USR0072,2020-06-19,Active
ACC02439,Apex Solutions 2439,Finance,India,Bangalore,3273,16001697,USR0068,2021-02-10,Active
ACC02440,Blue Technologies 2440,Insurance,Canada,Montreal,4025,56100450,USR0068,2024-03-22,Active
ACC02441,Cloud Consulting 2441,Insurance,UK,Manchester,2881,21463450,USR0072,2023-03-05,Active
ACC02442,Dynamic Systems 2442,Retail,India,Chennai,3250,16240250,USR0039,2019-06-15,Active
ACC02443,Apex Industries 2443,Automotive,Canada,Toronto,3197,46593078,USR0134,2019-12-02,Active
ACC02444,Rapid Corporation 2444,Retail,USA,Seattle,564,5461212,USR0024,2020-10-29,Active
ACC02445,Rapid Solutions 2445,Software,USA,Chicago,4748,32015764,USR0024,2022-11-27,Active
ACC02446,Global Industries 2446,Retail,India,Hyderabad,2290,33688190,USR0191,2024-09-25,Active
ACC02447,Blue Group 2447,Healthcare,India,Pune,4743,51262344,USR0103,2024-04-09,Active
ACC02448,Vision Group 2448,Software,Germany,Berlin,963,6142014,USR0103,2023-06-18,Active
ACC02449,Next Systems 2449,Telecom,USA,Chicago,1309,7767606,USR0134,2024-02-29,Active
ACC02450,Bright Systems 2450,Healthcare,USA,New York,4983,27217146,USR0113,2020-04-19,Active
ACC02451,Elite Enterprises 2451,Automotive,USA,Chicago,1500,7027500,USR0039,2020-05-10,Active
ACC02452,Blue Networks 2452,Retail,India,Bangalore,4354,48634180,USR0039,2021-10-15,Active
ACC02453,Fusion Software 2453,Telecom,USA,Dallas,4704,33647712,USR0039,2023-11-03,Active
ACC02454,United Software 2454,Insurance,UK,London,1485,17018100,USR0103,2022-05-19,Active
ACC02455,Prime Systems 2455,Software,Canada,Toronto,842,4610792,USR0191,2022-03-11,Active
ACC02456,Infinity Enterprises 2456,Finance,UK,London,2781,11521683,USR0072,2022-08-30,Active
ACC02457,Next Group 2457,Education,Canada,Vancouver,1075,4601000,USR0072,2021-03-04,Active
ACC02458,Dynamic Enterprises 2458,Finance,USA,New York,1778,26540206,USR0191,2022-11-15,Active
ACC02459,Rapid Networks 2459,Finance,USA,New York,1894,21654102,USR0113,2020-04-30,Active
ACC02460,Future Software 2460,Telecom,Germany,Munich,4523,42294573,USR0103,2023-02-10,Active
ACC02461,Nova Systems 2461,Software,India,Pune,2144,11206688,USR0024,2020-10-01,Active
ACC02462,Next Networks 2462,Logistics,USA,Seattle,1028,10205984,USR0024,2020-10-25,Active
ACC02463,Quantum Consulting 2463,Logistics,Germany,Munich,514,3456650,USR0115,2019-09-09,Active
ACC02464,Global Enterprises 2464,Finance,Germany,Hamburg,203,2183265,USR0115,2021-07-23,Active
ACC02465,Next Industries 2465,Manufacturing,UK,Birmingham,896,8609664,USR0191,2022-08-01,Active
ACC02466,Vertex Technologies 2466,Healthcare,India,Bangalore,285,2305935,USR0113,2019-08-29,Active
ACC02467,Apex Group 2467,Education,Canada,Vancouver,4086,54127242,USR0113,2024-01-24,Active
ACC02468,Smart Industries 2468,Education,UK,London,3058,34417790,USR0115,2022-11-26,Active
ACC02469,Nova Enterprises 2469,Finance,India,Mumbai,2078,24638846,USR0068,2020-03-11,Active
ACC02470,Future Networks 2470,Healthcare,Germany,Berlin,925,4367850,USR0115,2019-09-01,Active
ACC02471,Cloud Solutions 2471,Healthcare,USA,Chicago,238,2560642,USR0068,2021-07-30,Active
ACC02472,Bright Enterprises 2472,Insurance,Canada,Toronto,4025,26774300,USR0191,2023-10-02,Active
ACC02473,Blue Consulting 2473,Logistics,USA,Boston,818,12253640,USR0072,2023-02-09,Active
ACC02474,Prime Systems 2474,Logistics,UK,London,906,8711190,USR0068,2019-09-07,Active
ACC02475,Global Software 2475,Retail,UK,London,3367,38454507,USR0072,2020-02-21,Active
ACC02476,Blue Networks 2476,Education,India,Bangalore,672,3214176,USR0024,2022-03-24,Active
ACC02477,Cloud Industries 2477,Healthcare,Germany,Munich,1654,17471202,USR0024,2020-12-17,Active
ACC02478,Vision Technologies 2478,Insurance,USA,Boston,3584,25005568,USR0072,2022-11-30,Active
ACC02479,Cloud Corporation 2479,Logistics,Germany,Munich,3538,48707646,USR0113,2021-11-05,Active
ACC02480,Apex Software 2480,Retail,USA,Boston,64,605952,USR0024,2021-03-25,Active
ACC02481,Fusion Enterprises 2481,Telecom,India,Hyderabad,2102,23473034,USR0068,2023-06-01,Active
ACC02482,Next Solutions 2482,Finance,Canada,Montreal,544,6851680,USR0113,2021-09-12,Active
ACC02483,Digital Technologies 2483,Telecom,USA,New York,2199,23313798,USR0113,2023-08-27,Active
ACC02484,Prime Industries 2484,Healthcare,Canada,Montreal,4847,21365576,USR0113,2019-10-05,Active
ACC02485,Blue Networks 2485,Software,UK,Manchester,3848,23226528,USR0068,2021-10-30,Active
ACC02486,Apex Industries 2486,Automotive,UK,London,4475,58371900,USR0072,2019-10-06,Active
ACC02487,Future Group 2487,Education,USA,Dallas,2062,30804218,USR0191,2019-09-27,Active
ACC02488,Vertex Technologies 2488,Automotive,Canada,Montreal,4131,19085220,USR0039,2022-05-04,Active
ACC02489,Digital Enterprises 2489,Healthcare,UK,Birmingham,4057,58692619,USR0068,2021-07-05,Active
ACC02490,Vision Networks 2490,Automotive,UK,Manchester,1005,10845960,USR0024,2023-04-15,Active
ACC02491,Infinity Industries 2491,Retail,USA,Seattle,3149,17732019,USR0024,2020-08-31,Active
ACC02492,Digital Industries 2492,Retail,USA,Seattle,3951,52765605,USR0103,2021-12-26,Active
ACC02493,Quantum Systems 2493,Automotive,Canada,Vancouver,1519,11324145,USR0024,2024-10-12,Active
ACC02494,Fusion Industries 2494,Software,UK,Birmingham,953,13344859,USR0039,2024-01-02,Active
ACC02495,Global Industries 2495,Logistics,India,Hyderabad,1163,5153253,USR0113,2021-05-27,Active
ACC02496,Blue Consulting 2496,Telecom,Germany,Hamburg,1425,8166675,USR0115,2019-12-31,Active
ACC02497,Blue Systems 2497,Retail,USA,Dallas,798,10326918,USR0134,2019-12-09,Active
ACC02498,Dynamic Group 2498,Finance,UK,Birmingham,4898,60073970,USR0115,2024-01-12,Active
ACC02499,Prime Solutions 2499,Insurance,Germany,Berlin,4423,54186173,USR0039,2022-04-01,Active
ACC02500,Apex Solutions 2500,Finance,UK,Manchester,2150,19311300,USR0024,2024-12-31,Active
ACC02501,Vertex Solutions 2501,Automotive,Germany,Munich,4295,53288065,USR0024,2021-08-12,Active
ACC02502,Bright Consulting 2502,Software,Canada,Vancouver,114,1462848,USR0113,2020-12-07,Active
ACC02503,Apex Industries 2503,Logistics,UK,London,3450,40609950,USR0103,2022-08-04,Active
ACC02504,Global Systems 2504,Automotive,India,Hyderabad,4635,25001190,USR0134,2022-05-11,Active
ACC02505,Elite Solutions 2505,Finance,USA,Chicago,4205,51242130,USR0191,2022-01-12,Active
ACC02506,Fusion Enterprises 2506,Automotive,UK,Birmingham,1252,14511932,USR0039,2023-05-26,Active
ACC02507,Digital Technologies 2507,Healthcare,Canada,Toronto,4843,47509830,USR0068,2021-07-28,Active
ACC02508,Future Solutions 2508,Software,UK,Manchester,941,9230269,USR0134,2023-10-16,Active
ACC02509,Digital Consulting 2509,Education,India,Mumbai,4013,34728502,USR0191,2021-07-07,Active
ACC02510,Elite Corporation 2510,Finance,USA,Seattle,4779,70686189,USR0068,2023-06-19,Active
ACC02511,Nova Technologies 2511,Telecom,UK,Manchester,2338,32710958,USR0191,2023-03-22,Active
ACC02512,Infinity Software 2512,Logistics,Canada,Montreal,3536,15625584,USR0039,2021-12-24,Active
ACC02513,Cloud Industries 2513,Insurance,India,Pune,3656,15318640,USR0115,2020-09-18,Active
ACC02514,United Solutions 2514,Telecom,Germany,Berlin,1329,13057425,USR0115,2021-09-22,Active
ACC02515,Future Consulting 2515,Manufacturing,UK,London,22,269126,USR0113,2021-06-28,Active
ACC02516,Infinity Enterprises 2516,Telecom,UK,Birmingham,4130,31941420,USR0039,2019-06-18,Active
ACC02517,Next Industries 2517,Automotive,Germany,Munich,1259,15909983,USR0191,2023-12-29,Active
ACC02518,Rapid Solutions 2518,Healthcare,Germany,Berlin,539,2943479,USR0115,2022-05-13,Active
ACC02519,Vision Solutions 2519,Retail,UK,Birmingham,2053,20244633,USR0113,2020-10-30,Active
ACC02520,Smart Solutions 2520,Education,India,Mumbai,3912,41772336,USR0113,2019-01-02,Active
ACC02521,Vertex Software 2521,Healthcare,USA,Dallas,2651,34765214,USR0113,2024-09-24,Active
ACC02522,Elite Corporation 2522,Logistics,USA,Chicago,2971,25434731,USR0134,2022-05-22,Active
ACC02523,Next Industries 2523,Software,USA,Boston,817,9009059,USR0134,2022-07-26,Active
ACC02524,Vision Industries 2524,Healthcare,Canada,Toronto,4666,50495452,USR0191,2023-07-05,Active
ACC02525,Digital Networks 2525,Insurance,USA,Boston,1058,8715804,USR0103,2019-06-21,Active
ACC02526,Infinity Technologies 2526,Manufacturing,Germany,Munich,4535,28946905,USR0103,2020-02-01,Active
ACC02527,Global Networks 2527,Education,Canada,Vancouver,4255,24308815,USR0115,2021-07-16,Active
ACC02528,Fusion Systems 2528,Automotive,Germany,Hamburg,3104,25893568,USR0024,2023-09-26,Active
ACC02529,Infinity Group 2529,Manufacturing,India,Chennai,3262,46105108,USR0115,2023-12-09,Active
ACC02530,Cloud Enterprises 2530,Automotive,UK,Manchester,759,7105758,USR0068,2022-10-25,Active
ACC02531,Future Corporation 2531,Automotive,USA,New York,1036,14559944,USR0191,2020-07-06,Active
ACC02532,Vertex Technologies 2532,Education,Germany,Munich,2038,20889500,USR0191,2019-07-02,Active
ACC02533,Prime Solutions 2533,Automotive,Germany,Berlin,3480,17445240,USR0191,2021-07-19,Active
ACC02534,Infinity Consulting 2534,Telecom,Germany,Berlin,3470,31750500,USR0134,2021-10-15,Active
ACC02535,Next Solutions 2535,Automotive,UK,Birmingham,2149,20131832,USR0068,2023-03-06,Active
ACC02536,Blue Enterprises 2536,Finance,Germany,Berlin,422,1858910,USR0134,2022-05-18,Active
ACC02537,Nova Consulting 2537,Telecom,UK,Manchester,1485,7081965,USR0072,2022-04-16,Active
ACC02538,Elite Industries 2538,Telecom,UK,Birmingham,3582,39641994,USR0039,2024-07-30,Active
ACC02539,Blue Corporation 2539,Education,Germany,Munich,1345,5696075,USR0115,2022-06-26,Active
ACC02540,Smart Corporation 2540,Automotive,Germany,Munich,2804,35908024,USR0039,2019-04-30,Active
ACC02541,Bright Industries 2541,Telecom,Canada,Toronto,1595,19613715,USR0039,2019-04-29,Active
ACC02542,Next Software 2542,Finance,Canada,Vancouver,3333,34149918,USR0191,2020-06-19,Active
ACC02543,Smart Corporation 2543,Automotive,Canada,Toronto,908,9530368,USR0068,2022-09-30,Active
ACC02544,Fusion Corporation 2544,Finance,India,Pune,95,1042245,USR0039,2020-10-18,Active
ACC02545,Prime Systems 2545,Logistics,India,Bangalore,1503,17140212,USR0068,2023-10-20,Active
ACC02546,Digital Industries 2546,Telecom,Germany,Berlin,2608,36634576,USR0113,2019-10-03,Active
ACC02547,Apex Solutions 2547,Education,USA,Chicago,2321,13083477,USR0191,2020-01-14,Active
ACC02548,Cloud Industries 2548,Insurance,UK,Birmingham,3200,15942400,USR0103,2019-01-26,Active
ACC02549,Apex Solutions 2549,Logistics,Germany,Hamburg,4249,44567761,USR0072,2024-05-24,Active
ACC02550,Infinity Systems 2550,Logistics,India,Pune,1436,19338612,USR0024,2023-01-07,Active
ACC02551,Apex Industries 2551,Telecom,Germany,Berlin,3366,27971460,USR0134,2020-11-03,Active
ACC02552,Global Systems 2552,Manufacturing,USA,Chicago,458,3361720,USR0039,2024-12-05,Active
ACC02553,Quantum Networks 2553,Insurance,Canada,Toronto,3543,34239552,USR0024,2023-04-30,Active
ACC02554,Blue Networks 2554,Insurance,UK,Manchester,1402,14071874,USR0191,2021-12-20,Active
ACC02555,Vertex Industries 2555,Education,India,Pune,4586,35816660,USR0134,2024-08-24,Active
ACC02556,Future Corporation 2556,Manufacturing,Canada,Toronto,277,3055864,USR0072,2021-11-08,Active
ACC02557,Dynamic Industries 2557,Healthcare,Germany,Munich,1213,8762712,USR0072,2019-11-11,Active
ACC02558,Next Software 2558,Automotive,India,Hyderabad,2358,30187116,USR0068,2024-07-05,Active
ACC02559,Global Networks 2559,Finance,Germany,Munich,1709,13636111,USR0024,2022-04-17,Active
ACC02560,Digital Systems 2560,Finance,USA,Chicago,4567,58590043,USR0072,2023-04-04,Active
ACC02561,Global Networks 2561,Healthcare,Canada,Montreal,123,1812036,USR0113,2019-09-06,Active
ACC02562,Fusion Enterprises 2562,Software,India,Pune,2108,19792012,USR0134,2021-03-07,Active
ACC02563,Elite Group 2563,Manufacturing,India,Bangalore,4487,54925367,USR0024,2020-08-16,Active
ACC02564,Fusion Software 2564,Healthcare,Canada,Toronto,2523,10578939,USR0113,2019-05-27,Active
ACC02565,Cloud Solutions 2565,Insurance,Germany,Munich,3904,47925504,USR0072,2022-03-19,Active
ACC02566,Global Enterprises 2566,Education,Canada,Toronto,2304,18807552,USR0068,2021-11-07,Active
ACC02567,Future Industries 2567,Education,Germany,Berlin,4375,32567500,USR0024,2024-12-31,Active
ACC02568,Global Networks 2568,Software,UK,Birmingham,1801,20491778,USR0039,2020-03-14,Active
ACC02569,United Software 2569,Insurance,UK,London,1224,15657408,USR0103,2024-02-13,Active
ACC02570,Cloud Industries 2570,Automotive,UK,Birmingham,3182,45158944,USR0024,2023-10-10,Active
ACC02571,Cloud Consulting 2571,Logistics,India,Chennai,519,4678266,USR0134,2022-07-12,Active
ACC02572,Rapid Systems 2572,Manufacturing,Germany,Berlin,2266,25748558,USR0113,2020-07-17,Active
ACC02573,Elite Software 2573,Manufacturing,USA,New York,4920,63241680,USR0072,2023-04-11,Active
ACC02574,Vertex Industries 2574,Automotive,India,Mumbai,4580,66996240,USR0039,2021-07-16,Active
ACC02575,Bright Systems 2575,Finance,UK,London,1971,26226126,USR0068,2020-02-27,Active
ACC02576,Prime Consulting 2576,Finance,Germany,Berlin,3230,21234020,USR0039,2021-05-10,Active
ACC02577,Cloud Consulting 2577,Finance,USA,Boston,4583,34253342,USR0103,2020-11-18,Active
ACC02578,Prime Technologies 2578,Software,USA,New York,1536,11931648,USR0039,2020-12-20,Active
ACC02579,Apex Solutions 2579,Healthcare,UK,Manchester,3799,42206890,USR0039,2023-04-04,Active
ACC02580,Blue Technologies 2580,Telecom,UK,Birmingham,4909,64523896,USR0191,2024-05-23,Active
ACC02581,Prime Technologies 2581,Telecom,UK,London,2440,17328880,USR0039,2023-03-07,Active
ACC02582,Global Industries 2582,Retail,USA,Chicago,4550,39767000,USR0039,2022-07-31,Active
ACC02583,Global Group 2583,Insurance,UK,London,3973,33877771,USR0115,2023-09-21,Active
ACC02584,Next Software 2584,Healthcare,Canada,Vancouver,3367,45942715,USR0068,2022-07-19,Active
ACC02585,Blue Technologies 2585,Software,India,Pune,3764,39984972,USR0068,2021-01-17,Active
ACC02586,Dynamic Industries 2586,Healthcare,Canada,Montreal,4839,49415868,USR0024,2023-11-28,Active
ACC02587,United Technologies 2587,Telecom,USA,Seattle,3565,53300315,USR0113,2023-05-17,Active
ACC02588,Future Solutions 2588,Healthcare,USA,New York,3239,32639403,USR0191,2022-05-10,Active
ACC02589,Global Software 2589,Healthcare,Canada,Toronto,3681,47389194,USR0103,2022-08-19,Active
ACC02590,Elite Group 2590,Automotive,UK,Manchester,3865,18115255,USR0068,2024-11-11,Active
ACC02591,Apex Corporation 2591,Manufacturing,UK,London,3541,38511916,USR0113,2021-04-08,Active
ACC02592,Infinity Systems 2592,Finance,Germany,Hamburg,4668,61851000,USR0024,2023-07-18,Active
ACC02593,Elite Group 2593,Insurance,Germany,Berlin,4345,34043075,USR0039,2023-11-11,Active
ACC02594,Infinity Consulting 2594,Automotive,UK,London,3890,49282410,USR0191,2024-06-10,Active
ACC02595,Global Corporation 2595,Education,USA,Dallas,4864,53620736,USR0113,2021-01-09,Active
ACC02596,Bright Solutions 2596,Finance,UK,Manchester,3108,13619256,USR0039,2021-08-27,Active
ACC02597,Apex Solutions 2597,Automotive,India,Hyderabad,2956,33837332,USR0115,2024-11-08,Active
ACC02598,Infinity Systems 2598,Automotive,Germany,Berlin,2499,13214712,USR0039,2019-01-24,Active
ACC02599,Dynamic Systems 2599,Education,USA,Seattle,2979,28294542,USR0039,2024-09-21,Active
ACC02600,Prime Networks 2600,Logistics,Germany,Munich,2402,13158156,USR0134,2020-07-19,Active
ACC02601,Nova Enterprises 2601,Manufacturing,UK,London,631,3522242,USR0103,2020-08-15,Active
ACC02602,Global Group 2602,Finance,UK,Manchester,1148,12787572,USR0039,2021-12-26,Active
ACC02603,Vertex Systems 2603,Logistics,UK,Manchester,2758,34177136,USR0024,2019-11-01,Active
ACC02604,Blue Industries 2604,Manufacturing,Canada,Vancouver,1100,6296400,USR0113,2022-11-20,Active
ACC02605,Dynamic Networks 2605,Software,USA,Dallas,3584,44033024,USR0103,2020-06-01,Active
ACC02606,Rapid Systems 2606,Software,India,Bangalore,4090,16360000,USR0039,2019-03-15,Active
ACC02607,Global Enterprises 2607,Logistics,India,Bangalore,3378,28736646,USR0103,2019-08-05,Active
ACC02608,Vertex Software 2608,Finance,India,Bangalore,3870,26741700,USR0113,2024-08-22,Active
ACC02609,Infinity Group 2609,Healthcare,Canada,Montreal,2313,9441666,USR0024,2019-08-28,Active
ACC02610,Digital Consulting 2610,Retail,UK,London,1338,11090682,USR0103,2024-01-28,Active
ACC02611,Global Systems 2611,Software,Germany,Berlin,3210,41357640,USR0191,2023-03-09,Active
ACC02612,Digital Solutions 2612,Healthcare,USA,Dallas,4627,67137770,USR0113,2019-08-30,Active
ACC02613,Prime Group 2613,Healthcare,Canada,Toronto,1478,17143322,USR0103,2020-03-23,Active
ACC02614,United Systems 2614,Logistics,Germany,Berlin,377,3748134,USR0134,2021-07-20,Active
ACC02615,Blue Group 2615,Healthcare,India,Mumbai,379,1719523,USR0115,2024-03-08,Active
ACC02616,Smart Group 2616,Manufacturing,Canada,Montreal,140,570500,USR0113,2024-06-04,Active
ACC02617,Global Consulting 2617,Retail,UK,Manchester,4622,43266542,USR0115,2022-04-15,Active
ACC02618,Next Group 2618,Telecom,UK,Manchester,3404,46692668,USR0191,2021-05-23,Active
ACC02619,Dynamic Systems 2619,Telecom,UK,Manchester,2305,27051480,USR0113,2020-04-18,Active
ACC02620,Global Group 2620,Insurance,UK,London,3904,28546048,USR0191,2022-06-27,Active
ACC02621,Global Software 2621,Finance,USA,New York,2132,20134608,USR0072,2019-07-05,Active
ACC02622,Dynamic Consulting 2622,Logistics,UK,Manchester,1836,12853836,USR0115,2019-10-09,Active
ACC02623,Nova Software 2623,Education,Canada,Vancouver,2117,26642445,USR0115,2021-09-18,Active
ACC02624,Next Enterprises 2624,Software,UK,London,3342,28313424,USR0072,2023-11-19,Active
ACC02625,Smart Networks 2625,Manufacturing,India,Chennai,4508,34206704,USR0039,2021-10-26,Active
ACC02626,Infinity Consulting 2626,Retail,India,Chennai,2507,17290779,USR0134,2022-07-26,Active
ACC02627,Elite Industries 2627,Education,Germany,Berlin,4445,21233765,USR0072,2022-09-17,Active
ACC02628,Blue Networks 2628,Logistics,Germany,Munich,430,4491780,USR0024,2023-01-14,Active
ACC02629,Fusion Corporation 2629,Retail,Canada,Toronto,3003,31546515,USR0072,2020-10-15,Active
ACC02630,Rapid Systems 2630,Education,USA,Boston,298,3832578,USR0024,2022-09-27,Active
ACC02631,Prime Technologies 2631,Retail,Germany,Hamburg,2555,11372305,USR0072,2020-02-21,Active
ACC02632,Prime Solutions 2632,Automotive,USA,Seattle,4177,43252835,USR0134,2020-01-24,Active
ACC02633,Apex Systems 2633,Finance,Canada,Vancouver,3666,38031084,USR0115,2019-08-10,Active
ACC02634,Vertex Technologies 2634,Manufacturing,Germany,Hamburg,3058,23944140,USR0134,2022-07-14,Active
ACC02635,Global Systems 2635,Education,USA,New York,1127,7872095,USR0024,2023-11-28,Active
ACC02636,Rapid Corporation 2636,Healthcare,USA,New York,1313,14236859,USR0134,2019-07-27,Active
ACC02637,United Solutions 2637,Logistics,Canada,Toronto,1519,14711515,USR0039,2021-11-29,Active
ACC02638,Fusion Corporation 2638,Healthcare,USA,Seattle,2334,11011812,USR0113,2024-07-09,Active
ACC02639,Bright Software 2639,Education,India,Hyderabad,4893,63721539,USR0068,2019-07-22,Active
ACC02640,Rapid Corporation 2640,Telecom,USA,Chicago,558,2671704,USR0039,2019-02-09,Active
ACC02641,Nova Group 2641,Software,India,Bangalore,119,872270,USR0115,2020-04-30,Active
ACC02642,Future Corporation 2642,Insurance,India,Pune,1777,19580763,USR0039,2019-07-06,Active
ACC02643,Fusion Industries 2643,Retail,USA,New York,4466,39805458,USR0072,2020-01-20,Active
ACC02644,United Group 2644,Retail,UK,London,4488,44359392,USR0024,2022-11-18,Active
ACC02645,Dynamic Group 2645,Healthcare,Canada,Toronto,394,3908480,USR0115,2023-05-08,Active
