OpportunityID,LeadID,AccountID,AssignedSalesRepID,Stage,Probability,OpportunityAmount,CreatedDate,ExpectedCloseDate
OPP13755,LEAD033621,ACC04190,USR0134,Qualification,20,198505,2023-10-18,2023-12-14
OPP13756,LEAD033622,ACC01333,USR0134,Negotiation,75,260757,2023-10-05,2023-11-18
OPP13757,LEAD033623,ACC00737,USR0039,Qualification,20,267807,2023-10-18,2023-12-25
OPP13758,LEAD033625,ACC00374,USR0068,Needs Analysis,35,228067,2023-10-20,2023-12-21
OPP13759,LEAD033634,ACC00357,USR0103,Proposal,50,14953,2023-10-30,2024-01-08
OPP13760,LEAD033636,ACC01587,USR0039,Needs Analysis,35,141869,2023-09-25,2023-11-12
OPP13761,LEAD033640,ACC02650,USR0115,Needs Analysis,35,28350,2023-10-26,2023-11-13
OPP13762,LEAD033642,ACC04150,USR0134,Negotiation,75,106325,2023-10-29,2024-01-19
OPP13763,LEAD033643,ACC04703,USR0068,Proposal,50,211198,2023-11-10,2023-12-07
OPP13764,LEAD033648,ACC04902,USR0115,Needs Analysis,35,118247,2023-09-23,2023-11-18
OPP13765,LEAD033655,ACC04817,USR0113,Qualification,20,143369,2023-10-27,2023-12-18
OPP13766,LEAD033656,ACC02227,USR0024,Closed Lost,0,293615,2023-09-26,2023-11-26
OPP13767,LEAD033657,ACC03537,USR0113,Proposal,50,209535,2023-10-03,2023-11-23
OPP13768,LEAD033659,ACC04578,USR0072,Negotiation,75,145340,2023-11-09,2024-02-06
OPP13769,LEAD033666,ACC03020,USR0191,Needs Analysis,35,266152,2023-09-25,2023-10-20
OPP13770,LEAD033667,ACC04353,USR0134,Needs Analysis,35,34267,2023-11-01,2023-12-05
OPP13771,LEAD033669,ACC01419,USR0068,Negotiation,75,213596,2023-09-17,2023-12-04
OPP13772,LEAD033670,ACC01457,USR0191,Qualification,20,273548,2023-10-29,2023-11-28
OPP13773,LEAD033678,ACC03678,USR0191,Proposal,50,42695,2023-10-07,2023-12-27
OPP13774,LEAD033680,ACC00475,USR0072,Proposal,50,113072,2023-11-21,2023-12-20
OPP13775,LEAD033681,ACC02585,USR0024,Closed Won,100,12361,2023-11-20,2024-02-13
OPP13776,LEAD033683,ACC02091,USR0072,Qualification,20,112876,2023-09-25,2023-10-23
OPP13777,LEAD033685,ACC03774,USR0115,Closed Won,100,47577,2023-10-24,2023-11-22
OPP13778,LEAD033687,ACC04595,USR0134,Qualification,20,274978,2023-09-17,2023-10-22
OPP13779,LEAD033689,ACC01915,USR0103,Qualification,20,11588,2023-10-13,2023-12-04
OPP13780,LEAD033691,ACC04254,USR0134,Needs Analysis,35,262991,2023-10-01,2023-12-01
OPP13781,LEAD033693,ACC01325,USR0068,Closed Lost,0,11572,2023-10-26,2024-01-05
OPP13782,LEAD033694,ACC01233,USR0103,Qualification,20,108221,2023-10-26,2023-12-06
OPP13783,LEAD033695,ACC03622,USR0113,Qualification,20,86492,2023-10-28,2024-01-11
OPP13784,LEAD033696,ACC00276,USR0039,Qualification,20,15036,2023-09-26,2023-10-11
OPP13785,LEAD033697,ACC01089,USR0068,Proposal,50,236146,2023-09-27,2023-11-22
OPP13786,LEAD033698,ACC00080,USR0039,Closed Won,100,33883,2023-10-06,2023-11-30
OPP13787,LEAD033706,ACC02469,USR0113,Proposal,50,195906,2023-10-02,2023-12-16
OPP13788,LEAD033707,ACC00664,USR0115,Qualification,20,111080,2023-10-15,2023-10-30
OPP13789,LEAD033708,ACC00510,USR0068,Negotiation,75,292773,2023-09-17,2023-10-13
OPP13790,LEAD033709,ACC03762,USR0134,Proposal,50,15305,2023-10-22,2023-11-17
OPP13791,LEAD033711,ACC03781,USR0039,Qualification,20,201022,2023-10-25,2023-11-22
OPP13792,LEAD033714,ACC04649,USR0068,Negotiation,75,92922,2023-11-06,2023-11-25
OPP13793,LEAD033715,ACC01457,USR0115,Qualification,20,185589,2023-11-06,2023-12-07
OPP13794,LEAD033716,ACC04368,USR0068,Needs Analysis,35,248441,2023-11-08,2023-12-21
OPP13795,LEAD033717,ACC04871,USR0024,Negotiation,75,75480,2023-11-08,2024-01-28
OPP13796,LEAD033718,ACC03411,USR0024,Proposal,50,179668,2023-11-11,2023-11-29
OPP13797,LEAD033719,ACC03491,USR0115,Closed Lost,0,94231,2023-10-11,2023-12-25
OPP13798,LEAD033720,ACC00576,USR0134,Needs Analysis,35,213138,2023-10-23,2023-12-31
OPP13799,LEAD033722,ACC00288,USR0068,Qualification,20,219213,2023-11-17,2023-12-10
OPP13800,LEAD033726,ACC03085,USR0134,Negotiation,75,144886,2023-11-10,2024-01-04
OPP13801,LEAD033728,ACC02396,USR0068,Closed Won,100,154357,2023-10-24,2023-12-29
OPP13802,LEAD033731,ACC02643,USR0039,Negotiation,75,45601,2023-09-23,2023-12-03
OPP13803,LEAD033732,ACC00980,USR0115,Closed Won,100,37025,2023-11-09,2023-12-13
OPP13804,LEAD033734,ACC03089,USR0113,Qualification,20,162931,2023-10-13,2023-12-20
OPP13805,LEAD033736,ACC03277,USR0134,Needs Analysis,35,263040,2023-10-28,2023-12-04
OPP13806,LEAD033741,ACC02672,USR0113,Closed Lost,0,278910,2023-11-18,2023-12-11
OPP13807,LEAD033743,ACC00556,USR0115,Needs Analysis,35,263130,2023-11-02,2024-01-16
OPP13808,LEAD033745,ACC01487,USR0024,Closed Won,100,86692,2023-10-04,2023-12-08
OPP13809,LEAD033748,ACC04450,USR0103,Qualification,20,204856,2023-11-15,2024-02-05
OPP13810,LEAD033750,ACC01898,USR0103,Qualification,20,166942,2023-10-05,2023-10-27
OPP13811,LEAD033752,ACC04989,USR0024,Closed Won,100,76610,2023-11-17,2024-01-08
OPP13812,LEAD033755,ACC04423,USR0103,Negotiation,75,70777,2023-11-12,2023-12-07
OPP13813,LEAD033759,ACC03382,USR0068,Closed Won,100,102826,2023-10-22,2023-12-09
OPP13814,LEAD033761,ACC01069,USR0115,Qualification,20,152674,2023-10-18,2024-01-07
OPP13815,LEAD033766,ACC04762,USR0113,Qualification,20,284266,2023-11-13,2024-01-10
OPP13816,LEAD033770,ACC03933,USR0115,Needs Analysis,35,296612,2023-10-03,2023-12-11
OPP13817,LEAD033772,ACC00294,USR0191,Needs Analysis,35,274816,2023-11-12,2023-12-05
OPP13818,LEAD033773,ACC03241,USR0191,Needs Analysis,35,21192,2023-11-02,2023-12-19
OPP13819,LEAD033774,ACC02780,USR0068,Qualification,20,21792,2023-10-09,2023-11-22
OPP13820,LEAD033775,ACC01337,USR0072,Closed Won,100,29792,2023-10-03,2023-11-21
OPP13821,LEAD033776,ACC04573,USR0113,Qualification,20,124942,2023-10-18,2023-11-06
OPP13822,LEAD033778,ACC02861,USR0068,Negotiation,75,165453,2023-11-16,2024-01-06
OPP13823,LEAD033781,ACC01304,USR0113,Qualification,20,21707,2023-10-02,2023-11-13
OPP13824,LEAD033782,ACC02173,USR0113,Closed Lost,0,177884,2023-10-02,2023-10-30
OPP13825,LEAD033785,ACC04376,USR0068,Negotiation,75,109123,2023-11-06,2023-12-28
OPP13826,LEAD033786,ACC01186,USR0024,Negotiation,75,42036,2023-10-31,2023-12-15
OPP13827,LEAD033790,ACC01257,USR0072,Negotiation,75,42750,2023-11-13,2023-11-29
OPP13828,LEAD033792,ACC03462,USR0113,Proposal,50,136147,2023-11-18,2023-12-08
OPP13829,LEAD033794,ACC04443,USR0115,Proposal,50,202953,2023-10-26,2024-01-22
OPP13830,LEAD033796,ACC04341,USR0115,Proposal,50,264627,2023-10-10,2023-12-12
OPP13831,LEAD033797,ACC02429,USR0072,Qualification,20,295334,2023-10-08,2023-12-29
OPP13832,LEAD033800,ACC03377,USR0024,Closed Lost,0,7606,2023-11-09,2023-12-29
OPP13833,LEAD033802,ACC03978,USR0113,Negotiation,75,177354,2023-10-14,2023-12-09
OPP13834,LEAD033805,ACC03528,USR0113,Negotiation,75,137397,2023-10-15,2023-12-31
OPP13835,LEAD033808,ACC00158,USR0072,Closed Won,100,8536,2023-09-26,2023-11-10
OPP13836,LEAD033813,ACC00049,USR0113,Needs Analysis,35,112888,2023-10-08,2023-11-20
OPP13837,LEAD033814,ACC00081,USR0191,Closed Lost,0,14606,2023-11-05,2024-01-19
OPP13838,LEAD033816,ACC04370,USR0068,Proposal,50,293595,2023-10-03,2023-12-18
OPP13839,LEAD033818,ACC03359,USR0072,Qualification,20,214200,2023-09-23,2023-12-01
OPP13840,LEAD033820,ACC00236,USR0191,Negotiation,75,26658,2023-10-13,2023-11-16
OPP13841,LEAD033821,ACC00906,USR0113,Closed Won,100,54926,2023-10-09,2023-11-02
OPP13842,LEAD033823,ACC00599,USR0134,Negotiation,75,154185,2023-10-25,2023-12-19
OPP13843,LEAD033825,ACC04444,USR0134,Needs Analysis,35,59297,2023-10-15,2023-10-30
OPP13844,LEAD033826,ACC01172,USR0113,Proposal,50,256563,2023-10-13,2023-11-07
OPP13845,LEAD033827,ACC00956,USR0039,Proposal,50,134716,2023-09-25,2023-11-29
OPP13846,LEAD033830,ACC02017,USR0072,Proposal,50,256884,2023-10-02,2023-12-13
OPP13847,LEAD033831,ACC00160,USR0191,Negotiation,75,238569,2023-11-03,2024-01-02
OPP13848,LEAD033834,ACC01119,USR0115,Proposal,50,135451,2023-10-12,2023-12-07
OPP13849,LEAD033839,ACC03280,USR0113,Qualification,20,222427,2023-11-23,2024-01-21
OPP13850,LEAD033842,ACC02146,USR0191,Closed Won,100,8038,2023-11-15,2023-12-19
OPP13851,LEAD033843,ACC00150,USR0024,Qualification,20,130059,2023-10-06,2023-11-24
OPP13852,LEAD033845,ACC01364,USR0134,Negotiation,75,254763,2023-10-07,2023-12-10
OPP13853,LEAD033850,ACC02576,USR0103,Proposal,50,125460,2023-10-16,2023-12-20
OPP13854,LEAD033851,ACC00215,USR0103,Negotiation,75,204383,2023-10-10,2023-11-16
OPP13855,LEAD033857,ACC02285,USR0068,Qualification,20,132876,2023-10-18,2023-11-14
OPP13856,LEAD033858,ACC02103,USR0113,Proposal,50,293129,2023-10-27,2023-12-15
OPP13857,LEAD033860,ACC00633,USR0134,Closed Won,100,16643,2023-10-25,2023-12-27
OPP13858,LEAD033863,ACC04894,USR0039,Negotiation,75,294656,2023-10-23,2024-01-11
OPP13859,LEAD033866,ACC04930,USR0115,Proposal,50,116776,2023-10-05,2023-12-27
OPP13860,LEAD033871,ACC00572,USR0039,Needs Analysis,35,23137,2023-10-26,2023-12-05
OPP13861,LEAD033874,ACC04550,USR0115,Negotiation,75,127553,2023-11-07,2023-12-11
OPP13862,LEAD033877,ACC01708,USR0191,Proposal,50,280523,2023-10-03,2023-12-31
OPP13863,LEAD033880,ACC01498,USR0024,Negotiation,75,191431,2023-11-10,2024-02-03
OPP13864,LEAD033881,ACC04408,USR0191,Negotiation,75,159139,2023-11-09,2023-12-14
OPP13865,LEAD033883,ACC02450,USR0024,Needs Analysis,35,102404,2023-10-20,2023-11-14
OPP13866,LEAD033885,ACC03911,USR0134,Needs Analysis,35,25205,2023-09-26,2023-12-12
OPP13867,LEAD033886,ACC00808,USR0115,Qualification,20,164916,2023-10-30,2023-11-14
OPP13868,LEAD033887,ACC02257,USR0039,Proposal,50,96974,2023-10-04,2023-12-02
OPP13869,LEAD033888,ACC04007,USR0072,Qualification,20,52997,2023-11-10,2023-12-17
OPP13870,LEAD033889,ACC03106,USR0024,Negotiation,75,78878,2023-11-15,2024-01-02
OPP13871,LEAD033892,ACC04316,USR0068,Qualification,20,195193,2023-10-25,2023-12-01
OPP13872,LEAD033893,ACC03632,USR0134,Negotiation,75,298412,2023-10-09,2023-12-26
OPP13873,LEAD033894,ACC02807,USR0191,Qualification,20,82452,2023-10-28,2023-12-22
OPP13874,LEAD033895,ACC01744,USR0115,Needs Analysis,35,256320,2023-10-31,2024-01-16
OPP13875,LEAD033896,ACC04346,USR0068,Qualification,20,182446,2023-10-23,2023-11-19
OPP13876,LEAD033897,ACC02331,USR0024,Negotiation,75,214177,2023-11-20,2023-12-06
OPP13877,LEAD033900,ACC01467,USR0103,Qualification,20,23888,2023-10-17,2023-12-27
OPP13878,LEAD033903,ACC00706,USR0024,Closed Won,100,90078,2023-09-30,2023-11-17
OPP13879,LEAD033904,ACC04837,USR0068,Needs Analysis,35,68578,2023-10-30,2024-01-18
OPP13880,LEAD033907,ACC03667,USR0115,Qualification,20,236830,2023-10-21,2023-12-11
OPP13881,LEAD033910,ACC00700,USR0039,Needs Analysis,35,252124,2023-10-22,2023-12-18
OPP13882,LEAD033911,ACC04522,USR0191,Negotiation,75,252102,2023-11-12,2024-01-08
OPP13883,LEAD033912,ACC00753,USR0072,Closed Lost,0,148541,2023-11-17,2023-12-02
OPP13884,LEAD033915,ACC00766,USR0039,Needs Analysis,35,202123,2023-11-21,2024-02-14
OPP13885,LEAD033917,ACC03991,USR0103,Proposal,50,24096,2023-10-17,2023-11-29
OPP13886,LEAD033918,ACC04104,USR0072,Needs Analysis,35,169794,2023-10-13,2023-11-20
OPP13887,LEAD033924,ACC00375,USR0113,Needs Analysis,35,280083,2023-10-15,2024-01-12
OPP13888,LEAD033925,ACC03252,USR0113,Proposal,50,207653,2023-09-29,2023-11-11
OPP13889,LEAD033926,ACC00781,USR0113,Negotiation,75,34717,2023-09-30,2023-10-27
OPP13890,LEAD033930,ACC00038,USR0039,Closed Lost,0,40985,2023-11-12,2023-12-06
OPP13891,LEAD033931,ACC03881,USR0103,Proposal,50,285015,2023-10-26,2023-11-20
OPP13892,LEAD033934,ACC03517,USR0103,Needs Analysis,35,76105,2023-09-22,2023-10-20
OPP13893,LEAD033936,ACC03886,USR0191,Needs Analysis,35,92979,2023-09-30,2023-11-10
OPP13894,LEAD033940,ACC02119,USR0134,Qualification,20,116827,2023-10-18,2024-01-01
OPP13895,LEAD033941,ACC00143,USR0134,Qualification,20,66779,2023-11-12,2023-12-02
OPP13896,LEAD033945,ACC02752,USR0103,Closed Won,100,10800,2023-10-22,2023-12-27
OPP13897,LEAD033946,ACC01519,USR0113,Closed Lost,0,221961,2023-09-24,2023-11-14
OPP13898,LEAD033950,ACC00406,USR0072,Qualification,20,40463,2023-10-11,2023-11-12
OPP13899,LEAD033958,ACC04001,USR0039,Qualification,20,289040,2023-09-28,2023-11-03
OPP13900,LEAD033960,ACC00550,USR0191,Proposal,50,5062,2023-11-05,2023-12-21
OPP13901,LEAD033962,ACC00694,USR0068,Negotiation,75,142085,2023-11-06,2024-01-20
OPP13902,LEAD033963,ACC00786,USR0039,Closed Won,100,166190,2023-10-06,2024-01-02
OPP13903,LEAD033964,ACC00236,USR0072,Needs Analysis,35,297685,2023-11-10,2023-12-08
OPP13904,LEAD033966,ACC03575,USR0115,Proposal,50,100975,2023-10-25,2024-01-15
OPP13905,LEAD033968,ACC01120,USR0068,Proposal,50,52383,2023-09-25,2023-12-05
OPP13906,LEAD033969,ACC01125,USR0024,Needs Analysis,35,235112,2023-11-25,2023-12-31
OPP13907,LEAD033970,ACC04960,USR0115,Needs Analysis,35,188155,2023-11-09,2023-12-08
OPP13908,LEAD033971,ACC03415,USR0039,Closed Won,100,203457,2023-10-19,2024-01-12
OPP13909,LEAD033972,ACC04502,USR0113,Qualification,20,253878,2023-11-05,2023-11-26
OPP13910,LEAD033980,ACC00389,USR0191,Qualification,20,63649,2023-11-07,2023-12-18
OPP13911,LEAD033981,ACC00558,USR0072,Qualification,20,287153,2023-11-19,2023-12-17
OPP13912,LEAD033982,ACC03783,USR0072,Qualification,20,124798,2023-11-16,2024-01-27
OPP13913,LEAD033984,ACC03510,USR0113,Needs Analysis,35,70332,2023-10-02,2023-12-25
OPP13914,LEAD033987,ACC01610,USR0072,Negotiation,75,29593,2023-11-21,2024-01-06
OPP13915,LEAD033992,ACC01056,USR0191,Qualification,20,37763,2023-11-01,2024-01-11
OPP13916,LEAD033994,ACC04077,USR0134,Closed Lost,0,297630,2023-09-27,2023-12-07
OPP13917,LEAD033996,ACC02106,USR0191,Proposal,50,287922,2023-10-31,2023-11-27
OPP13918,LEAD034000,ACC02297,USR0113,Negotiation,75,169645,2023-10-24,2024-01-04
OPP13919,LEAD034003,ACC00878,USR0024,Negotiation,75,217533,2023-10-17,2024-01-13
OPP13920,LEAD034006,ACC03948,USR0115,Needs Analysis,35,47386,2023-09-29,2023-11-22
OPP13921,LEAD034008,ACC00054,USR0115,Needs Analysis,35,179103,2023-11-21,2023-12-09
OPP13922,LEAD034009,ACC04020,USR0103,Closed Won,100,29857,2023-09-28,2023-10-14
OPP13923,LEAD034011,ACC00122,USR0113,Needs Analysis,35,190586,2023-10-11,2023-11-24
OPP13924,LEAD034013,ACC00092,USR0039,Needs Analysis,35,221364,2023-11-07,2024-01-25
OPP13925,LEAD034016,ACC02742,USR0115,Qualification,20,247917,2023-11-10,2023-12-21
OPP13926,LEAD034018,ACC01825,USR0103,Proposal,50,216346,2023-10-13,2023-11-09
OPP13927,LEAD034019,ACC04564,USR0191,Negotiation,75,90300,2023-10-05,2023-10-23
OPP13928,LEAD034020,ACC00138,USR0072,Closed Won,100,161392,2023-10-10,2024-01-05
OPP13929,LEAD034021,ACC04139,USR0191,Proposal,50,40902,2023-11-09,2024-01-04
OPP13930,LEAD034030,ACC00857,USR0191,Closed Won,100,166203,2023-10-23,2023-11-24
OPP13931,LEAD034032,ACC04108,USR0024,Needs Analysis,35,142404,2023-10-30,2024-01-14
OPP13932,LEAD034033,ACC00673,USR0068,Negotiation,75,6302,2023-11-11,2024-01-08
OPP13933,LEAD034034,ACC03495,USR0103,Proposal,50,217384,2023-10-07,2023-12-06
OPP13934,LEAD034035,ACC02597,USR0113,Proposal,50,256978,2023-10-13,2023-12-14
OPP13935,LEAD034040,ACC00219,USR0115,Negotiation,75,91787,2023-11-05,2023-12-02
OPP13936,LEAD034044,ACC03249,USR0191,Closed Won,100,278782,2023-11-21,2024-01-05
OPP13937,LEAD034046,ACC00060,USR0134,Negotiation,75,125210,2023-11-16,2024-01-27
OPP13938,LEAD034047,ACC00929,USR0024,Needs Analysis,35,270600,2023-10-10,2023-12-17
OPP13939,LEAD034051,ACC03277,USR0103,Qualification,20,282216,2023-10-29,2024-01-03
OPP13940,LEAD034052,ACC01221,USR0068,Negotiation,75,51585,2023-11-02,2023-12-16
OPP13941,LEAD034053,ACC00630,USR0115,Qualification,20,263964,2023-10-10,2023-11-02
OPP13942,LEAD034055,ACC02246,USR0039,Negotiation,75,177494,2023-10-20,2023-11-17
OPP13943,LEAD034059,ACC02847,USR0024,Needs Analysis,35,270567,2023-10-15,2023-11-27
OPP13944,LEAD034066,ACC03337,USR0072,Proposal,50,20256,2023-09-29,2023-12-15
OPP13945,LEAD034067,ACC02820,USR0191,Negotiation,75,267063,2023-10-23,2023-12-01
OPP13946,LEAD034069,ACC01420,USR0103,Negotiation,75,267601,2023-10-16,2023-11-29
OPP13947,LEAD034070,ACC02719,USR0024,Proposal,50,159509,2023-10-15,2023-11-08
OPP13948,LEAD034072,ACC03503,USR0134,Qualification,20,97960,2023-10-28,2023-12-09
OPP13949,LEAD034074,ACC03270,USR0039,Proposal,50,38242,2023-10-26,2023-12-07
OPP13950,LEAD034075,ACC01305,USR0039,Proposal,50,159588,2023-10-18,2024-01-09
OPP13951,LEAD034078,ACC00862,USR0024,Closed Won,100,271760,2023-10-16,2023-11-01
OPP13952,LEAD034080,ACC01509,USR0024,Closed Lost,0,116460,2023-11-01,2024-01-02
OPP13953,LEAD034082,ACC02273,USR0072,Qualification,20,79139,2023-10-18,2024-01-02
OPP13954,LEAD034086,ACC03029,USR0024,Closed Won,100,120181,2023-10-30,2024-01-03
OPP13955,LEAD034090,ACC02000,USR0134,Closed Won,100,243699,2023-09-20,2023-12-01
OPP13956,LEAD034091,ACC02438,USR0103,Qualification,20,260621,2023-10-19,2023-12-28
OPP13957,LEAD034092,ACC01169,USR0039,Needs Analysis,35,226822,2023-10-19,2024-01-03
OPP13958,LEAD034093,ACC02759,USR0113,Qualification,20,191321,2023-10-11,2023-12-06
OPP13959,LEAD034094,ACC01211,USR0068,Negotiation,75,37002,2023-10-20,2023-12-16
OPP13960,LEAD034096,ACC04904,USR0024,Proposal,50,181577,2023-11-09,2023-11-27
OPP13961,LEAD034097,ACC00135,USR0072,Negotiation,75,234626,2023-10-28,2023-12-10
OPP13962,LEAD034108,ACC04966,USR0115,Closed Won,100,103622,2023-09-29,2023-12-09
OPP13963,LEAD034111,ACC02026,USR0134,Qualification,20,31106,2023-11-10,2024-01-21
OPP13964,LEAD034112,ACC04201,USR0113,Closed Won,100,8486,2023-11-01,2023-11-20
OPP13965,LEAD034115,ACC04887,USR0024,Proposal,50,167855,2023-11-07,2023-11-24
OPP13966,LEAD034116,ACC00511,USR0191,Needs Analysis,35,288174,2023-10-18,2023-12-13
OPP13967,LEAD034117,ACC00452,USR0103,Closed Won,100,205478,2023-11-08,2024-01-30
OPP13968,LEAD034118,ACC00107,USR0191,Proposal,50,64269,2023-10-09,2023-12-16
OPP13969,LEAD034119,ACC02453,USR0072,Closed Won,100,184611,2023-11-10,2023-12-28
OPP13970,LEAD034123,ACC02662,USR0024,Needs Analysis,35,92563,2023-11-18,2024-01-13
OPP13971,LEAD034127,ACC01946,USR0191,Closed Lost,0,262451,2023-11-06,2024-01-28
OPP13972,LEAD034131,ACC03142,USR0039,Closed Won,100,70715,2023-11-01,2024-01-12
OPP13973,LEAD034134,ACC02770,USR0191,Needs Analysis,35,5163,2023-10-28,2023-12-05
OPP13974,LEAD034136,ACC00251,USR0134,Closed Lost,0,48123,2023-10-24,2023-12-11
OPP13975,LEAD034137,ACC01684,USR0024,Closed Won,100,182983,2023-09-22,2023-11-22
OPP13976,LEAD034139,ACC03219,USR0068,Closed Lost,0,299124,2023-10-03,2023-12-04
OPP13977,LEAD034141,ACC04090,USR0068,Proposal,50,200321,2023-10-12,2023-12-01
OPP13978,LEAD034143,ACC00349,USR0113,Proposal,50,97967,2023-11-07,2023-12-14
OPP13979,LEAD034145,ACC01629,USR0191,Qualification,20,63243,2023-11-02,2024-01-06
OPP13980,LEAD034146,ACC04091,USR0191,Negotiation,75,93163,2023-11-04,2023-12-20
OPP13981,LEAD034148,ACC01657,USR0103,Closed Won,100,76500,2023-10-05,2023-10-23
OPP13982,LEAD034150,ACC02953,USR0191,Needs Analysis,35,129373,2023-10-05,2023-11-21
OPP13983,LEAD034152,ACC04958,USR0113,Needs Analysis,35,270617,2023-09-24,2023-10-13
OPP13984,LEAD034154,ACC03794,USR0024,Negotiation,75,81021,2023-09-27,2023-12-19
OPP13985,LEAD034156,ACC04164,USR0068,Needs Analysis,35,34272,2023-10-03,2023-12-18
OPP13986,LEAD034159,ACC04912,USR0103,Proposal,50,184495,2023-09-14,2023-10-31
OPP13987,LEAD034160,ACC01635,USR0024,Closed Lost,0,280028,2023-10-12,2023-12-11
OPP13988,LEAD034161,ACC04144,USR0115,Proposal,50,151204,2023-10-24,2023-11-08
OPP13989,LEAD034163,ACC00903,USR0113,Qualification,20,148576,2023-10-20,2023-12-11
OPP13990,LEAD034164,ACC01549,USR0103,Qualification,20,43951,2023-09-23,2023-11-29
OPP13991,LEAD034167,ACC03110,USR0103,Closed Won,100,45812,2023-09-22,2023-11-08
OPP13992,LEAD034169,ACC00109,USR0134,Needs Analysis,35,159609,2023-10-08,2023-11-19
OPP13993,LEAD034177,ACC00500,USR0191,Negotiation,75,102777,2023-11-05,2024-01-27
OPP13994,LEAD034178,ACC03309,USR0072,Needs Analysis,35,84167,2023-11-04,2024-01-04
OPP13995,LEAD034184,ACC02459,USR0115,Qualification,20,214476,2023-10-29,2024-01-22
OPP13996,LEAD034188,ACC01818,USR0024,Closed Won,100,188243,2023-09-25,2023-11-29
OPP13997,LEAD034190,ACC02899,USR0191,Qualification,20,258326,2023-10-02,2023-12-12
OPP13998,LEAD034191,ACC00981,USR0072,Qualification,20,177712,2023-11-16,2023-12-25
OPP13999,LEAD034203,ACC04914,USR0191,Qualification,20,56554,2023-11-23,2024-02-06
OPP14000,LEAD034204,ACC03024,USR0115,Negotiation,75,51558,2023-11-06,2023-12-02
OPP14001,LEAD034206,ACC03017,USR0103,Qualification,20,125388,2023-11-15,2023-12-13
OPP14002,LEAD034209,ACC04889,USR0068,Needs Analysis,35,259901,2023-11-10,2024-01-11
OPP14003,LEAD034210,ACC02112,USR0134,Proposal,50,257786,2023-10-13,2023-11-12
OPP14004,LEAD034213,ACC04382,USR0115,Proposal,50,127094,2023-10-21,2023-11-07
OPP14005,LEAD034214,ACC04586,USR0039,Needs Analysis,35,73246,2023-11-01,2023-12-29
OPP14006,LEAD034221,ACC04666,USR0072,Proposal,50,132346,2023-11-08,2023-12-02
OPP14007,LEAD034225,ACC01196,USR0191,Needs Analysis,35,283566,2023-10-26,2024-01-04
OPP14008,LEAD034230,ACC04776,USR0068,Proposal,50,164467,2023-12-21,2024-03-06
OPP14009,LEAD034231,ACC02267,USR0039,Closed Won,100,211711,2023-12-27,2024-01-23
OPP14010,LEAD034232,ACC03635,USR0068,Negotiation,75,271751,2023-12-29,2024-02-11
OPP14011,LEAD034233,ACC01816,USR0072,Negotiation,75,289630,2023-12-12,2024-01-11
OPP14012,LEAD034234,ACC01030,USR0039,Proposal,50,113087,2023-12-21,2024-01-12
OPP14013,LEAD034236,ACC02612,USR0134,Needs Analysis,35,50938,2024-01-09,2024-03-12
OPP14014,LEAD034237,ACC01457,USR0115,Proposal,50,256782,2024-01-02,2024-02-18
OPP14015,LEAD034238,ACC02154,USR0191,Needs Analysis,35,124919,2024-01-05,2024-04-04
OPP14016,LEAD034239,ACC01921,USR0068,Needs Analysis,35,215351,2023-12-24,2024-03-12
OPP14017,LEAD034240,ACC01168,USR0068,Needs Analysis,35,280613,2023-12-18,2024-02-10
OPP14018,LEAD034242,ACC03924,USR0103,Closed Won,100,211221,2023-12-09,2024-03-02
OPP14019,LEAD034245,ACC01614,USR0072,Qualification,20,259175,2023-12-17,2024-01-09
OPP14020,LEAD034247,ACC04504,USR0068,Closed Won,100,247705,2023-12-06,2024-01-20
OPP14021,LEAD034249,ACC04514,USR0039,Negotiation,75,222055,2024-01-05,2024-02-23
OPP14022,LEAD034257,ACC01696,USR0068,Negotiation,75,254086,2023-12-11,2024-01-15
OPP14023,LEAD034260,ACC01107,USR0039,Negotiation,75,271390,2023-12-27,2024-02-21
OPP14024,LEAD034264,ACC02827,USR0134,Negotiation,75,47000,2023-12-15,2024-02-02
OPP14025,LEAD034269,ACC02474,USR0072,Closed Lost,0,266166,2023-12-12,2024-03-09
OPP14026,LEAD034270,ACC01384,USR0134,Qualification,20,289162,2023-12-18,2024-01-02
